ID,FXJ,FYJ,MZJ,FXK,FYK,MZK
CF3F4,5494000.000000022,-1065.4615080353105,-35145498.6848824,-5494000.000000022,1065.4615080353105,29285460.390687466
CG3G4,2814000.000000013,386.2749837669544,-28902149.942801476,-2814000.000000013,-386.2749837669544,31026662.353523254
CA4A5,216237.30950836884,451394.56886806415,1239333286.095579,-216237.30950836884,-451394.56886806415,1243336842.6787772
CB4B5,7322962.690491691,561725.2138391365,1542639406.9596696,-7322962.690491691,-561725.2138391365,1546849269.1555798
CC4C5,4864000.000000022,1309.800973919453,-25780005.27515638,-4864000.000000022,-1309.800973919453,32983910.63171506
CD4D5,2012967.8201460997,487778.34714654606,1338222280.1466403,-2012967.8201460997,-487778.34714654606,1344558629.1593635
CE4E5,7715032.179853804,586209.2600623467,1608775727.1127195,-7715032.179853804,-586209.2600623467,1615375203.2301886
CF4F5,4985600.00000003,516.196249181754,-29285460.390691757,-4985600.00000003,-516.196249181754,32124539.76119232
CG4G5,2553600.000000013,117.68055857229047,-31026662.353524804,-2553600.000000013,-117.68055857229047,31673905.42567134
CA5A6,453327.97584250756,388846.33154794545,1064852891.0302385,-453327.97584250756,-388846.33154794545,1073801932.483462
CB5B6,6317072.024157554,499297.2174199315,1368612993.6439068,-6317072.024157554,-499297.2174199315,1377521702.1657128
CC5C6,4368000.00000003,86.75265111326007,-32983910.63171208,-4368000.00000003,-86.75265111326007,33461050.21283698
CD5D6,2074152.705137333,427626.8413038069,1170481379.4079423,-2074152.705137333,-427626.8413038069,1181466247.762994
CE5E6,6661847.294862598,526149.8084089649,1441433638.1148171,-6661847.294862598,-526149.8084089649,1452390308.1344922
CF5F6,4477200.00000003,279.7421184721752,-32124539.761190534,-4477200.00000003,-279.7421184721752,33663121.41279578
CG5G6,2293200.0000000168,382.1682647857233,-31673905.42567134,-2293200.0000000168,-382.1682647857233,33775830.881994724
CA6A7,625683.8797516902,327695.30549223116,894469766.7274296,-625683.8797516902,-327695.30549223116,907854413.4798379
CB6B7,5375916.1202484,438123.39199554885,1198143589.6697612,-5375916.1202484,-438123.39199554885,1211535066.305762
CC6C7,3872000.0000000373,260.73407909832895,-33461050.21283734,-3872000.0000000373,-260.73407909832895,34895087.64787269
CD6D7,2069831.8003310468,368586.1192878579,1006000375.6758286,-2069831.8003310468,-368586.1192878579,1021223280.4073975
CE6E7,5674168.199668892,467107.3285949501,1276934020.363746,-5674168.199668892,-467107.3285949501,1292156286.908484
CF6F7,3968800.0000000373,216.0100456608343,-33663121.412795305,-3968800.0000000373,-216.0100456608343,34851176.66392279
CG6G7,2032800.0000000186,190.65230243030237,-33775830.881991744,-2032800.0000000186,-190.65230243030237,34824418.54535031
CA7A8,735041.3446445377,268439.99622135557,729685731.2020735,-735041.3446445377,-268439.99622135557,746734248.0153873
CB7B8,4497758.655355528,378873.03299676755,1033378170.3870537,-4497758.655355528,-378873.03299676755,1050423511.0951676
CC7C8,3376000.00000003,119.908432048338,-34895087.64787328,-3376000.00000003,-119.908432048338,35554584.02413869
CD7D8,2001559.0286074542,311202.77783061384,846483002.7628186,-2001559.0286074542,-311202.77783061384,865132275.3055558
CE7E8,4750440.971392453,409721.4958063836,1117409712.68527,-4750440.971392453,-409721.4958063836,1136058514.2498393
CF7F8,3460400.00000003,129.775876204425,-34851176.663926125,-3460400.00000003,-129.775876204425,35564943.98305702
CG7G8,1772400.0000000186,135.71722813573433,-34824418.54535377,-1772400.0000000186,-135.71722813573433,35570863.30010438
CA8A9,783447.4964986576,211206.6443727243,570806736.5064178,-783447.4964986576,-211206.6443727243,590829807.5435667
CB8B9,3680552.5035014004,321640.59816359845,874500098.8512324,-3680552.5035014004,-321640.59816359845,894523191.0485609
CC8C9,2880000.00000003,60.45433588017477,-35554584.02414119,-2880000.00000003,-60.45433588017477,35887082.87149072
CD8D9,1871201.1918425802,255575.15190984984,692147940.4707098,-1871201.1918425802,-255575.15190984984,713515395.0334567
CE8E9,3888798.8081573695,354096.94670407404,963082902.3249793,-3888798.8081573695,-354096.94670407404,984450304.5474234
CF8F9,2952000.0000000224,58.19235897343606,-35564943.98305714,-2952000.0000000224,-58.19235897343606,35885001.95741248
CG8G9,1512000.000000015,57.68733338225866,-35570863.30010259,-1512000.000000015,-57.68733338225866,35888143.63371968
CA9A10,773093.0532430795,156143.9441160885,418218084.4096592,-773093.0532430795,-156143.9441160885,440573608.22881854
CB9B10,2922106.946756959,266573.63766247255,721907262.81476,-2922106.946756959,-266573.63766247255,744247744.3288264
CC9C10,2384000.0000000224,-0.7245253646397032,-35887082.871491075,-2384000.0000000224,0.7245253646397032,35883097.98198581
CD9D10,1680752.5728994235,201825.2341011137,543310827.3714173,-1680752.5728994235,-201825.2341011137,566727960.1847063
CE9E10,3087247.4271005243,300340.79487359826,814237283.6161757,-3087247.4271005243,-300340.79487359826,837637088.1886159
CF9F10,2443600.000000015,-0.350416736677289,-35885001.95741439,-2443600.000000015,0.350416736677289,35883074.665352345
CG9G10,1251600.0000000075,-3.7121614338830113,-35888143.63372064,-1251600.0000000075,3.7121614338830113,35867726.74583006
CA10A11,706295.2530103703,103326.52912249608,272124084.06426847,-706295.2530103703,-103326.52912249608,296171826.1094711
CB10B11,2220104.746989727,213797.60621905586,575877660.9345913,-2220104.746989727,-213797.60621905586,600009173.2702218
CC10C11,1888000.000000015,-86.0860383703257,-35883097.98198342,-1888000.000000015,86.0860383703257,35409624.770953655
CD10D11,1432315.7790205702,150012.35129489916,400130080.95990855,-1432315.7790205702,-150012.35129489916,424937851.16204274
CE10E11,2343684.2209793925,248577.70916897265,671136931.8782786,-2343684.2209793925,-248577.70916897265,696040468.5510633
CF10F11,1935200.000000015,-95.21741468849359,-35883074.665353656,-1935200.000000015,95.21741468849359,35359378.8845675
CG10G11,991200.0000000075,-84.14939603762468,-35867726.745828986,-991200.0000000075,84.14939603762468,35404905.06762242
CA11A12,585420.3909413002,52816.77411889465,132747014.20978093,-585420.3909413002,-52816.77411889465,157745243.44413996
CB11B12,1572179.6090587825,163018.95656067273,436085934.6853155,-1572179.6090587825,-163018.95656067273,460518326.39839435
CC11C12,1392000.000000015,-45.79771159699885,-35409624.77094966,-1392000.000000015,45.79771159699885,35157737.35715234
CD11D12,1127984.8791981526,100151.6117950205,262600573.15807003,-1127984.8791981526,-100151.6117950205,288233291.7145356
CE11E12,1656015.1208018512,198410.86628705647,533112108.9046172,-1656015.1208018512,-198410.86628705647,558147655.6741903
CF11F12,1426800.0000000075,79.41070615861099,-35359378.88456607,-1426800.0000000075,-79.41070615861099,35796137.76844263
CG11G12,730800.0000000037,64.14847106311936,-35404905.06762862,-730800.0000000037,-64.14847106311936,35757721.658482075
CA12A13,413837.29947230057,5202.8263317324745,4106182.120480418,-413837.29947230057,-5202.8263317324745,24509362.704057455
CB12B13,974962.7005277127,117553.4376859618,310207787.6127776,-974962.7005277127,-117553.4376859618,336336119.66001105
CC12C13,896000.0,-1728.3400164845807,-35157737.35715371,-896000.0,1728.3400164845807,25651867.266497016
CD12D13,770595.1113256998,52350.9821721309,133069743.55620408,-770595.1113256998,-52350.9821721309,154860658.39052248
CE12E13,1021404.8886743337,152805.67699094326,406651630.33012545,-1021404.8886743337,-152805.67699094326,433779593.1200669
CF12F13,918400.0000000075,-1991.1541319779935,-35796137.768437564,-918400.0000000075,1991.1541319779935,24844790.042554498
CG12G13,470399.9999999963,-1990.1572696788644,-35757721.658475995,-470399.9999999963,1990.1572696788644,24811856.67525077
CA13A14,197619.52137383213,-25339.94495646475,-88397719.92418694,-197619.52137383213,25339.94495646475,-88981894.77106905
CB13B14,422380.4786261916,58634.6411246301,191465567.52621892,-422380.4786261916,-58634.6411246301,218976920.34619242
CC13C14,400000.0,-3664.5524666432466,-25651867.26649666,-400000.0,3664.5524666432466,0.0
CD13D14,364505.23878922686,10440.35252322047,31352201.602782726,-364505.23878922686,-10440.35252322047,41730266.05976391
CE13E14,435494.76121082157,84618.0239386026,279108821.5219388,-435494.76121082157,-84618.0239386026,313217346.0482759
CF13F14,410000.00000000745,-3549.2557203657925,-24844790.04256195,-410000.00000000745,3549.2557203657925,1.0728836059570312e-06
CG13G14,210000.0,-3544.5509536069585,-24811856.67524171,-210000.0,3544.5509536069585,-4.76837158203125e-07
BA1B1,51200.62309983373,-615105.5047938328,-4322829560.720306,-51200.62309983373,1135905.5047938328,-4869978239.614939
BB1C1,78675.850986287,248000.0000000002,0.0,-78675.850986287,247999.9999999998,0.0
BC1D1,-428387.79669363797,248000.0000000003,0.0,428387.79669363797,247999.9999999997,0.0
BD1E1,199971.4943332225,-468750.39325777,-3349251745.8297534,-199971.4943332225,964750.39325777,-3818252186.747947
BE1F1,974089.4194961637,248000.00000000017,0.0,-974089.4194961637,247999.99999999983,0.0
BF1G1,485635.27764198184,260400.0000000005,0.0,-485635.27764198184,260399.9999999995,0.0
BA2B2,3155.4433892667294,-477897.8599267026,-3568166499.1296988,-3155.4433892667294,998697.8599267026,-4183961030.1006804
BB2C2,-88519.3011879921,248000.00000000017,0.0,88519.3011879921,247999.99999999983,0.0
BC2D2,79616.01367238164,248000.0000000002,0.0,-79616.01367238164,247999.9999999998,0.0
BD2E2,-122168.57938632369,-568742.3360061643,-3805099599.715082,122168.57938632369,1064742.3360061643,-4362323760.3465605
BE2F2,-278035.44605976343,248000.00000000017,0.0,278035.44605976343,247999.99999999983,0.0
BF2G2,-125676.5917532444,260400.00000000032,0.0,125676.5917532444,260399.99999999968,0.0
BA3B3,84505.78176769614,-371687.24059628043,-3016226478.1574244,-84505.78176769614,892487.2405962804,-3620689548.103522
BB3C3,61035.27614995837,248000.00000000017,0.0,-61035.27614995837,247999.99999999983,0.0
BC3D3,56141.88770160079,248000.0000000002,0.0,-56141.88770160079,247999.9999999998,0.0
BD3E3,2592.6088314652443,-442411.6675231755,-3183583028.4163427,-2592.6088314652443,938411.6675231755,-3720533646.815413
BE3F3,-8598.989403247833,248000.00000000017,0.0,8598.989403247833,247999.99999999983,0.0
BF3G3,-3018.436995178461,260400.00000000032,0.0,3018.436995178461,260399.99999999968,0.0
BA4B4,82646.02956587076,-304030.3453769826,-2659313424.690529,-82646.02956587076,824830.3453769826,-3267205201.7677884
BB4C4,47770.68008649349,248000.00000000017,0.0,-47770.68008649349,247999.99999999983,0.0
BC4D4,69260.7458820939,248000.0000000002,0.0,-69260.7458820939,247999.9999999998,0.0
BD4E4,5478.524694144726,-377048.09520841215,-2853941412.7269106,-5478.524694144726,873048.0952084122,-3396539539.35721
BE4F4,-26311.69468051195,248000.00000000017,0.0,26311.69468051195,247999.99999999983,0.0
BF4G4,-8201.929661273956,260400.00000000032,0.0,8201.929661273956,260399.99999999968,0.0
BA5B5,87342.91110116243,-237090.66633414244,-2308189733.7090144,-87342.91110116243,757890.6663341424,-2915462262.7994823
BB5C5,52497.137022435665,248000.00000000017,0.0,-52497.137022435665,247999.99999999983,0.0
BC5D5,66412.52769356966,248000.0000000002,0.0,-66412.52769356966,247999.9999999998,0.0
BD5E5,7612.1445207595825,-309184.8849912309,-2515040008.5673046,-7612.1445207595825,805184.8849912309,-3056808841.3450055
BE5F5,-23504.63423985243,248000.00000000015,0.0,23504.63423985243,247999.99999999985,0.0
BF5G5,-8216.742146790028,260400.0000000003,0.0,8216.742146790028,260399.9999999997,0.0
BA6B6,90480.4853926897,-172355.90390917746,-1968271699.2108884,-90480.4853926897,693155.9039091775,-2575665291.835475
BB6C6,53653.64468961954,248000.00000000015,0.0,-53653.64468961954,247999.99999999985,0.0
BC6D6,68008.38689291477,248000.0000000002,0.0,-68008.38689291477,247999.9999999998,0.0
BD6E6,11734.538257241249,-243679.09519370703,-2187466623.438825,-11734.538257241249,739679.095193707,-2729324328.4982457
BE6F6,-21718.98037290573,248000.00000000015,0.0,21718.98037290573,247999.99999999985,0.0
BF6G6,-7251.082141458988,260400.00000000026,0.0,7251.082141458988,260399.99999999974,0.0
BA7B7,93855.54705947638,-109357.46489283099,-1637540144.6819093,-93855.54705947638,630157.4648928309,-2244913236.6928167
BB7C7,55709.94243347645,248000.00000000015,0.0,-55709.94243347645,247999.99999999985,0.0
BC7D7,68611.22399789095,248000.00000000017,0.0,-68611.22399789095,247999.99999999983,0.0
BD7E7,15087.008786141872,-179727.22827639658,-1867706283.1702154,-15087.008786141872,675727.2282763966,-2409565999.5937495
BE7F7,-20074.04701769352,248000.00000000015,0.0,20074.04701769352,247999.99999999985,0.0
BF7G7,-6792.21520203352,260400.00000000026,0.0,6792.21520203352,260399.99999999974,0.0
BA8B8,97075.39874345064,-48406.15185411426,-1317540984.5218024,-97075.39874345064,569206.1518541143,-1924923609.9463983
BB8C8,57811.76055556536,248000.00000000015,0.0,-57811.76055556536,247999.99999999985,0.0
BC8D8,69544.10868358612,248000.00000000017,0.0,-69544.10868358612,247999.99999999983,0.0
BD8E8,18543.430980086327,-117642.16323510843,-1557280215.7762666,-18543.430980086327,613642.1632351084,-2099141416.5748174
BE8F8,-18125.926063656807,248000.00000000015,0.0,18125.926063656807,247999.99999999985,0.0
BF8G8,-6112.033104002476,260400.00000000023,0.0,6112.033104002476,260399.99999999977,0.0
BA9B9,100156.80411303043,10354.443255567108,-1009047891.9532247,-100156.80411303043,510445.5567444329,-1616430453.8633223
BB9C9,60087.14761424065,248000.00000000015,0.0,-60087.14761424065,247999.99999999985,0.0
BC9D9,70488.12163126469,248000.00000000017,0.0,-70488.12163126469,247999.99999999983,0.0
BD9E9,21814.566071152687,-57551.381056847575,-1256826222.4048781,-21814.566071152687,553551.3810568475,-1798687588.1635988
BE9F9,-16094.865996837616,248000.00000000015,0.0,16094.865996837616,247999.99999999985,0.0
BF9G9,-5430.690145492554,260400.0000000002,0.0,5430.690145492554,260399.9999999998,0.0
BA10B10,103031.78568768501,66797.80023271451,-712697692.2930846,-103031.78568768501,454002.1997672855,-1320125405.2634137
BB10C10,62493.02092087269,248000.00000000012,0.0,-62493.02092087269,247999.99999999988,0.0
BC10D10,71495.0886747837,248000.00000000015,0.0,-71495.0886747837,247999.99999999985,0.0
BD10E10,24906.804894447327,436.7938788491301,-966858041.1446142,-24906.804894447327,495563.20612115087,-1508774020.0668929
BE10F10,-13907.525111913681,248000.00000000012,0.0,13907.525111913681,247999.99999999988,0.0
BF10G10,-4689.456619024277,260400.0000000002,0.0,4689.456619024277,260399.9999999998,0.0
BA11B11,105702.31418156624,120874.86206906871,-428918840.31924677,-105702.31418156624,399925.1379309313,-1036095107.9555326
BB11C11,64638.83191716671,248000.00000000012,0.0,-64638.83191716671,247999.99999999988,0.0
BC11D11,72375.4614200592,248000.00000000015,0.0,-72375.4614200592,247999.99999999985,0.0
BD11E11,27612.593895316124,56330.89982242003,-687538424.3201172,-27612.593895316124,439669.10017757997,-1229152577.4556816
BE11F11,-12257.596774220467,248000.00000000012,0.0,12257.596774220467,247999.99999999988,0.0
BF11G11,-4191.056674003601,260400.00000000017,0.0,4191.056674003601,260399.99999999983,0.0
BA12B12,108685.06222009659,171583.09146897157,-161851425.56462502,-108685.06222009659,349216.9085310284,-770726114.0111732
BB12C12,70636.0143096447,248000.00000000012,0.0,-70636.0143096447,247999.99999999988,0.0
BC12D12,75228.34037232399,248000.00000000012,0.0,-75228.34037232399,247999.99999999988,0.0
BD12E12,32115.425521850586,109389.76787249494,-421303035.2707346,-32115.425521850586,386610.23212750506,-964799286.0043168
BE12F12,-5612.196609854698,248000.00000000012,0.0,5612.196609854698,247999.99999999988,0.0
BF12G12,-1243.2794523239136,260400.00000000015,0.0,1243.2794523239136,260399.99999999985,0.0
BA13B13,146608.39237618446,216217.77809846698,63888357.22013402,-146608.39237618446,304582.221901533,-527801687.1862314
BB13C13,93088.9725459814,248000.00000000012,0.0,-93088.9725459814,247999.99999999988,0.0
BC13D13,96011.10267186165,248000.00000000012,0.0,-96011.10267186165,247999.99999999988,0.0
BD13E13,58107.36992776394,158089.87253646855,-186212859.993295,-58107.36992776394,337910.12746353145,-712888414.6420188
BE13F13,-4393.712827324867,248000.00000000012,0.0,4393.712827324867,247999.99999999988,0.0
BF13G13,-987.8486409187317,260400.00000000015,0.0,987.8486409187317,260399.99999999985,0.0
BA14B14,124924.59444236755,197619.52137379773,88981894.77106905,-124924.59444236755,222380.47862620227,-218976920.3461938
BB14C14,69679.31199920177,200000.0000000001,0.0,-69679.31199920177,199999.9999999999,0.0
BC14D14,76555.99808108807,200000.00000000012,0.0,-76555.99808108807,199999.99999999988,0.0
BD14E14,69044.53559446335,164505.23878919616,-41730266.05976361,-69044.53559446335,235494.76121080384,-313217346.04827434
BE14F14,-12075.38500881195,200000.0000000001,0.0,12075.38500881195,199999.9999999999,0.0
BF14G14,-5232.01594376564,210000.00000000012,0.0,5232.01594376564,209999.99999999988,0.0
